cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
342792534,31808264,140220,431451043,862,1910834,156308698
342930878,31822864,147770,440825128,1009,1867701,155850297
337629525,31890164,144344,441879041,717,1913592,148367280
330283998,31112497,141642,441321868,751,1910616,149232355
342910425,31760244,137667,433509867,675,1909462,156303798
342785592,31791988,144294,438505516,819,1900352,156356281
342738483,31815998,143201,440935363,816,1877299,152023997
330964542,31647070,137283,441114261,686,1912216,148158769
335806544,31324905,145050,441474982,908,1914972,152488647
342712865,31828740,144240,430690586,795,1910227,156255452
342599800,31789260,145309,441311451,820,1877258,156308414
339728412,31856249,146624,441214521,880,1905444,149093440
328559097,31219539,144409,440335836,969,1909138,148161887
339653520,31622227,144706,438105893,945,1910082,154521840
342861138,31840751,141793,432264638,695,1909845,156437979
342888852,31786284,147689,441236506,916,1866734,154950804
335577939,31819701,142023,441412517,635,1912933,148043362
331428799,31110922,139058,441304567,573,1912565,149782732
343775560,31906999,148973,433013030,923,1915029,156926579
342749153,31837425,145715,439994574,879,1891254,156436303
343194254,31817098,139157,442268070,690,1888003,151457742
328560483,31430640,138264,440736223,736,1911515,148040579
338532749,31477129,136760,440673258,664,1910543,153866648
342870913,31857646,141949,432127013,623,1913777,156349971
342821597,31830553,143780,440531810,708,1865181,155785265
336872832,31805162,144273,441066733,755,1910672,148103627
329935795,31120340,138155,441079024,651,1913872,148617393
343142617,31874200,138769,434893924,740,1914841,156541152
343876142,31948600,146410,439329674,851,1904914,156969449
343648050,31911338,142445,442247491,742,1886387,151894194
328794589,31432479,140719,441396744,764,1912109,148399502
337492379,31388579,136787,440205385,577,1905996,153156143
342706172,31798561,140811,430752121,715,1909319,156278638
342860662,31797072,139647,441201054,637,1867653,156089343
337942847,31829528,145584,441200051,791,1911093,148238140
329420458,31061078,140761,441428919,611,1910700,148692932
342873439,31838654,142907,435084374,664,1912964,156195548
342974937,31835295,144159,437725997,636,1906112,156108402
343014792,31874231,145262,441333991,775,1877188,152495149
330450265,31572072,139822,440652603,649,1909156,147637987
335019427,31198239,138398,440753668,597,1907108,151865378
342834679,31848723,145759,431110559,688,1909617,156259934
342949188,31823980,142327,441277312,675,1877816,156270644
340266664,31865674,147173,441830241,890,1904608,149362240
327706177,31112930,144883,441074100,929,1912242,147867772
342707397,31770808,137987,436681305,610,1908278,156373656
342784206,31801117,144274,435415253,737,1906796,155917441
342954028,31806000,144901,441105151,747,1868076,153330990
332607494,31780174,139619,441597989,605,1914704,148337198
333651030,31106603,141598,441524414,820,1911063,151387905
343039924,31798684,142358,431199486,650,1911096,156345145
342202244,31769421,143656,440367252,896,1879451,155694258
341369096,31839851,143438,442000801,839,1897466,150226410
328662568,31312849,145238,442006569,772,1915494,148247498
339494311,31538875,139452,438700634,844,1908830,154804039
342961375,31802962,142533,434169765,718,1910245,156358211
342897262,31795717,144200,441700244,814,1868067,154759637
334927283,31896736,142508,442877139,583,1917561,148405727
333160487,31099640,143298,441491186,742,1913979,151001891
342011031,31736405,143423,431075296,829,1911371,156346993
342763442,31788764,140875,441450885,668,1887180,156097273
342369942,31791134,147431,440806027,936,1888932,150456616
328723157,31420140,144675,441972955,819,1914931,148383213
339575087,31599721,141049,440490439,654,1918181,154381586
342075710,31755454,148601,433582927,786,1910504,156204390
341967717,31768491,144093,439988474,948,1863944,154958799
