cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
331980458,55749303,557527649,94111568,3993921,798251,216590071
343014617,57266247,558411209,92873085,4004580,804218,225462341
341605372,57213370,563887711,94412644,3913842,789743,224186497
342729619,57190513,564642710,94614267,4008448,790603,217433454
328321786,56681089,564072833,94395309,4001640,798480,213518336
337123834,56277973,550940244,94579968,3996092,801741,220069054
342821632,57194173,564333549,92743819,3946300,801823,224793065
342898290,57340655,565164470,94937144,3969283,784255,224446817
336441216,57288434,565176312,94679311,4010908,802728,213165428
330837946,56007176,561920416,94602160,4012855,802138,215691579
342330446,57097307,555619856,93257869,4006844,797852,225435220
343505280,57443209,566523250,94823673,3924374,795018,226115352
342060117,57051296,563395471,94780470,3996553,791422,217077714
328667067,56547623,565093883,94359067,4003077,796788,213637716
337615385,56593851,552907909,94569955,4006238,797870,221070182
342207263,57049560,564599071,92628221,3951887,798118,225249656
342687176,57216450,565445912,94688078,3962684,782812,224537043
336895699,57153163,564172038,94943336,4003520,803479,213088244
330023453,55893226,562337512,94821906,4004848,801682,214468116
342975369,57252539,553947633,93695016,3998972,802471,225168787
342064633,57027135,564058281,93901105,3898743,793777,225139091
341907845,57070405,563847167,94627081,3995380,788104,218979495
330662051,56827970,563730792,94837404,3993707,798256,213416044
334079319,56026950,555611316,94612052,3994306,799631,218139413
342674173,57229463,560075065,92682003,3991693,800618,225065518
341203269,56951401,562637776,94156064,3904835,784289,224064802
341440004,57160954,563087436,94252232,3995046,790306,216260343
328318944,56493017,565104045,94894059,4008951,802111,213443538
338729288,56691501,552568559,94431756,4008618,800748,222091504
342832946,57337665,565263550,92785723,3951790,800639,224851896
342616004,57089488,563540549,94097784,3968726,779775,223502219
335885294,57373700,565660944,95036945,4013409,801021,213502529
329813795,55820638,561389010,94217055,3994046,797955,214315919
341873749,57194799,553226456,93174102,4003768,798658,224443001
342548413,57169657,564920454,94072490,3916618,798260,224890584
341836314,56840224,563449635,94364018,3987462,782942,220190837
332031276,57042664,564192183,94415369,3997927,797093,213558610
332652756,55852820,557883649,94621655,3996640,798786,216941655
341810451,57031538,557508644,92517604,3999430,795521,224494385
343239656,57394481,566679020,94785535,3924644,791513,225845166
342242680,57011610,564038630,94550000,3997014,789392,216899397
328336461,56480191,565104291,94403607,4006064,799306,213555955
338835273,56557526,551691599,94305363,4000541,797996,221597848
341854962,57111374,564158229,92849557,3949277,801319,224583810
342882728,57275433,565265718,95094214,3968126,782985,224417876
336514142,57183389,565329871,94797479,4001716,800842,213133059
337053920,56684391,560582908,96286276,4060997,812705,220304793
342527470,57096352,563570515,92425433,3952327,800613,224649188
342629530,57251090,565427395,94816464,3957679,783452,225102836
337669834,57370211,566169625,94958751,4017067,802277,213328819
328864277,55743135,562326009,94686464,3989444,798131,214087584
342784147,57220765,552869046,93320655,4005045,799638,224896035
342576868,57514829,565626546,94109156,3924632,796509,225335647
343229697,57095979,565343888,94563766,4003779,785294,219411507
330671476,56810245,564712835,94750083,4002671,800130,213357137
336088085,56353772,554261013,94504877,4000799,797819,220269705
343601417,57385553,564224504,92663829,3970293,800627,225697006
