cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
241263300,85689010,2763187,127,171768830
240410473,85270315,2750036,127,170915422
241247749,85606128,2760663,95,171647356
241004319,85592941,2760056,125,171689517
241042671,85598098,2760247,90,171623448
238455252,84733973,2732136,108,169946516
241136557,85646706,2761551,110,171775004
238804235,84826105,2735551,128,170164694
241207239,85692463,2763082,109,171719042
241069001,85601260,2760495,104,171624130
241207629,85689610,2763344,123,171863261
238026722,84525467,2725694,123,169480917
238763752,84701454,2730860,117,169778725
238735126,84752728,2733374,99,169872201
238859464,84846624,2735809,108,169923010
238431804,84604551,2728288,111,169709104
241117639,85670793,2762591,115,171756197
241028405,85653682,2761999,146,171620708
241139304,85622464,2761146,132,171638643
239089463,84940712,2738928,111,170332769
239091848,84925615,2738387,112,170262090
238248594,84624016,2729175,118,169633155
241257200,85589883,2760148,103,171596689
240933838,85555133,2759004,87,171527104
241101877,85583125,2759829,112,171548614
238578416,84793803,2733975,92,169958688
241094321,85623549,2760989,127,171617570
241013212,85610994,2760410,104,171578863
238735915,84762606,2733451,105,170057332
238939930,84932032,2738591,107,170377795
238802574,84855555,2736260,90,170113669
238021203,84526583,2726192,126,169503269
240996847,85553553,2758637,128,171548939
238816503,84804715,2734604,92,169991692
241201427,85658436,2761697,106,171768828
238876605,84835765,2735757,121,170113058
241138257,85691439,2762914,138,171815015
239020932,84940526,2739340,127,170230581
239010490,84938821,2738605,114,170215652
239044729,84944804,2738876,126,170288021
238903428,84856640,2736452,122,170213874
240416005,85392723,2753793,92,171274776
241338331,85624015,2761155,112,171712721
241153379,85616109,2760978,114,171734329
241036034,85610529,2760636,110,171761424
236238938,83904914,2705580,105,168193992
241308055,85721535,2764261,107,171982897
238719927,84810543,2734616,126,169959912
241097801,85627623,2761176,115,171775192
238766650,84825442,2735055,104,170120301
241242196,85730096,2764513,107,171959743
238063831,84601231,2727817,104,169693394
241212730,85640247,2761203,126,171639976
241192198,85656657,2762186,140,171685626
241190553,85644723,2761693,111,171797716
238755046,84768259,2733057,95,169926829
238972368,84867397,2736716,128,170229534
238854907,84908162,2737718,91,170241964
239056768,84999271,2740235,83,170509697
238992843,84943564,2739285,90,170249324
241318284,85735917,2764543,119,172008333
240382343,85363466,2752890,115,171240187
241178171,85628633,2761144,116,171688275
241234522,85655790,2761954,152,171856069
238837010,84821052,2734953,97,170026624
238630127,84757905,2732775,95,169935533
241255657,85642645,2762267,118,171759597
238633087,84730935,2732433,96,169922134
238738955,84792315,2734304,99,170103548
238996698,84891980,2737545,110,170315014
238812779,84868916,2736918,118,170158030
240206215,85327562,2751153,103,171077350
240825395,85515577,2757634,150,171505510
241112125,85639917,2761706,107,171758562
238653055,84758153,2732600,115,169863973
238589806,84721325,2731680,111,169723828
241340980,85735107,2764672,132,171925020
238689490,84743614,2732972,119,170008512
241112025,85621627,2761233,130,171593655
238830151,84777900,2734205,121,170036172
238735257,84779078,2733932,104,170071419
240478675,85387330,2753407,139,171239776
238757332,84767980,2733189,92,170107985
241089344,85608080,2760845,102,171659442
238644755,84762245,2733615,122,169873172
237703687,84422919,2722021,107,169206961
241170947,85646334,2762478,111,171790899
238725354,84768259,2733535,111,170053014
238802442,84852083,2736268,119,170118470
239042567,84934853,2738812,132,170278053
