cycles,instructions,load_misses,store_misses,ept_walk_cycles
13942,13451,5471,2570,281
11171,10836,4386,2056,234
9007,6959,2655,1278,322
30965,40816,15806,4036,776
13845,13478,5473,2570,288
5666,5459,2197,1028,114
5583,5353,2187,1028,105
10930,10725,4371,2056,225
6450,2678,1092,514,2276
24075,29336,8734,5201,1224
16226,13451,5471,2570,1627
14241,10836,4386,2056,1264
12571,7025,2672,1288,812
35394,40816,15806,4036,4378
14580,13478,5473,2570,708
5629,5459,2197,1028,107
6025,5353,2187,1028,346
5616,5384,2187,1028,109
8708,8019,3276,1542,358
19267,26673,7642,4687,100
16930,16114,6563,3084,372
10915,10836,4386,2056,477
13271,6959,2655,1278,2149
34220,40816,15806,4036,1081
14008,13478,5473,2570,302
5747,5459,2197,1028,131
5609,5353,2187,1028,98
5560,5384,2187,1028,102
12181,8019,3276,1542,2334
20759,26673,7642,4687,924
18702,16114,6563,3084,2063
12042,10836,4386,2056,1099
9605,6959,2655,1278,992
35964,40816,15806,4036,4059
14442,13478,5473,2570,459
6699,2661,1090,514,1864
10760,8151,3294,1542,1102
6636,5384,2187,1028,763
9647,8019,3276,1542,861
20518,26673,7642,4687,410
13560,10755,4377,2056,1516
18778,16195,6572,3084,1896
15265,6959,2655,1278,2480
34884,40816,15806,4036,3390
14216,13478,5473,2570,320
2783,2661,1090,514,64
8610,8151,3294,1542,218
5671,5384,2187,1028,127
8415,8019,3276,1542,192
19525,26673,7642,4687,120
17522,16114,6563,3084,383
11079,10836,4386,2056,230
14309,6959,2655,1278,2003
33136,40816,15806,4036,894
13800,13478,5473,2570,267
2709,2661,1090,514,61
8653,8151,3294,1542,174
5702,5384,2187,1028,129
8430,8019,3276,1542,184
19646,26673,7642,4687,145
14199,13433,5469,2570,339
13486,13517,5480,2570,558
36280,39666,15176,3772,2437
8786,8109,3285,1542,207
14138,13478,5473,2570,308
2740,2661,1090,514,59
8716,8151,3294,1542,161
5865,5384,2187,1028,112
8363,8019,3276,1542,175
19743,26673,7642,4687,125
11557,10755,4377,2056,260
16462,16195,6572,3084,357
34381,39732,15193,3782,1266
8783,8109,3285,1542,173
13814,13478,5473,2570,294
2711,2661,1090,514,53
8572,8151,3294,1542,193
5692,5384,2187,1028,133
8214,8019,3276,1542,187
19878,26673,7642,4687,347
11380,10755,4377,2056,264
16485,16195,6572,3084,394
33843,39666,15176,3772,895
9091,8109,3285,1542,196
13982,13478,5473,2570,323
2686,2661,1090,514,54
9821,8151,3294,1542,561
5626,5384,2187,1028,147
8313,8019,3276,1542,207
19347,26673,7642,4687,101
12532,10755,4377,2056,584
19063,16195,6572,3084,1288
36643,39666,15176,3772,3705
9502,8109,3285,1542,499
14948,13478,5473,2570,525
3138,2661,1090,514,98
8756,8151,3294,1542,184
5704,5384,2187,1028,137
8284,8019,3276,1542,194
3479,2705,1095,514,301
25434,32017,9828,5715,308
20036,18901,7668,3598,653
36007,39666,15176,3772,2607
9015,8109,3285,1542,225
13950,13478,5473,2570,352
2815,2661,1090,514,84
8915,8151,3294,1542,216
5821,5384,2187,1028,138
8425,8019,3276,1542,193
3228,2705,1095,514,295
25267,32017,9828,5715,304
16866,18901,7668,3598,480
37224,39666,15176,3772,1156
8808,8109,3285,1542,263
14313,13478,5473,2570,341
2823,2661,1090,514,64
8811,8151,3294,1542,214
6022,5384,2187,1028,138
8225,8019,3276,1542,201
3168,2705,1095,514,76
24657,32017,9828,5715,264
16650,16229,6575,3084,462
38772,42338,16275,4286,2278
5839,5367,2186,1028,148
16719,16220,6572,3084,469
2707,2661,1090,514,61
8622,8151,3294,1542,234
5427,5384,2187,1028,121
8333,8019,3276,1542,238
2709,2705,1095,514,69
25820,32017,9828,5715,307
16890,16229,6575,3084,400
38925,42404,16286,4296,2467
5828,5367,2186,1028,149
16771,16220,6572,3084,444
2678,2661,1090,514,74
8558,8151,3294,1542,206
5833,5384,2187,1028,142
8350,8019,3276,1542,200
3011,2705,1095,514,108
25384,32017,9828,5715,291
16162,16229,6575,3084,419
38725,42338,16269,4286,2225
6115,5367,2186,1028,153
17421,16220,6572,3084,423
2840,2661,1090,514,59
8647,8151,3294,1542,210
5749,5384,2187,1028,121
8516,8019,3276,1542,212
2948,2705,1095,514,70
25328,32017,9828,5715,295
16848,16229,6575,3084,428
33149,42338,16269,4286,301
6117,5367,2186,1028,136
16563,16220,6572,3084,389
2687,2661,1090,514,67
8550,8151,3294,1542,186
5821,5384,2187,1028,127
8227,8019,3276,1542,218
4478,2705,1095,514,611
25365,32017,9828,5715,359
17229,16229,6575,3084,782
34171,42338,16269,4286,893
5955,5367,2186,1028,165
16621,16220,6572,3084,584
2756,2661,1090,514,77
8539,8151,3294,1542,207
5317,5384,2187,1028,158
8108,8019,3276,1542,212
3096,2705,1095,514,296
25900,32017,9828,5715,309
16961,16229,6575,3084,461
36069,42338,16269,4286,918
5910,5367,2186,1028,161
18123,16220,6572,3084,457
2701,2661,1090,514,65
8630,8151,3294,1542,402
5689,5384,2187,1028,144
8633,8019,3276,1542,220
2836,2705,1095,514,64
25374,32017,9828,5715,447
16761,16229,6575,3084,392
37457,42339,16276,4286,993
5823,5367,2186,1028,159
16865,16220,6572,3084,417
2653,2661,1090,514,71
8363,8151,3294,1542,206
5500,5384,2187,1028,147
8162,8019,3276,1542,213
3225,2705,1095,514,308
25036,32017,9828,5715,281
16640,16229,6575,3084,389
33463,42399,16286,4296,244
5898,5367,2186,1028,124
16548,16220,6572,3084,410
2830,2661,1090,514,63
8569,8151,3294,1542,194
5682,5384,2187,1028,165
8581,8019,3276,1542,220
3150,2705,1095,514,293
24818,32017,9828,5715,258
16874,16229,6575,3084,605
33540,42338,16269,4286,673
5706,5367,2186,1028,141
16770,16220,6572,3084,404
2706,2661,1090,514,68
8487,8151,3294,1542,202
5276,5384,2187,1028,122
8207,8019,3276,1542,217
0,0,0,0,0
29078,34722,10923,6229,753
17589,16229,6575,3084,791
36707,42338,16269,4286,1013
2834,2688,1093,514,59
20559,18899,7665,3598,540
2808,2661,1090,514,67
8585,8151,3294,1542,204
5786,5384,2187,1028,126
8871,8019,3276,1542,240
0,0,0,0,0
28268,34722,10923,6229,563
16895,16229,6575,3084,412
32442,39651,15176,3772,404
5937,5375,2186,1028,130
17026,16211,6572,3084,416
5691,5349,2183,1028,149
9017,8151,3294,1542,374
5803,5384,2187,1028,121
8427,8019,3276,1542,221
0,0,0,0,0
25189,32023,9827,5715,284
20149,18928,7671,3598,485
32971,39651,15176,3772,842
5628,5375,2186,1028,141
17173,16211,6572,3084,450
5642,5349,2183,1028,123
9828,8152,3297,1542,233
2739,2688,1093,514,61
11545,10715,4370,2056,291
0,0,0,0,0
25245,32023,9827,5715,273
19975,18928,7671,3598,706
31051,39651,15176,3772,493
5815,5375,2186,1028,124
17221,16211,6572,3084,397
5539,5349,2183,1028,121
8508,8151,3294,1542,169
2860,2688,1093,514,64
11268,10715,4370,2056,277
0,0,0,0,0
25738,32023,9827,5715,318
19788,18928,7671,3598,432
33538,39717,15193,3782,544
5823,5375,2186,1028,146
17172,16211,6572,3084,364
5743,5349,2183,1028,106
5637,5470,2200,1028,136
5506,5369,2187,1028,109
8406,8037,3278,1542,198
3056,2678,1092,514,76
25381,32023,9827,5715,286
20402,18928,7671,3598,668
38597,39651,15176,3772,3153
5952,5375,2186,1028,156
17283,16211,6572,3084,594
5826,5349,2183,1028,146
6332,5470,2200,1028,293
5878,5369,2187,1028,152
8156,8037,3278,1542,193
2709,2678,1092,514,59
25737,32023,9827,5715,335
20133,18928,7671,3598,856
31755,39651,15176,3772,969
5612,5375,2186,1028,138
17310,16211,6572,3084,461
5589,5349,2183,1028,128
6164,5470,2200,1028,148
5788,5369,2187,1028,141
8492,8037,3278,1542,199
3149,2678,1092,514,96
25586,32023,9827,5715,542
19848,18928,7671,3598,469
31539,39651,15176,3772,559
5942,5375,2186,1028,153
17022,16211,6572,3084,436
5656,5349,2183,1028,148
5764,5470,2200,1028,128
5800,5369,2187,1028,121
8434,8037,3278,1542,204
2866,2678,1092,514,75
25754,32023,9827,5715,325
19858,18928,7671,3598,469
34268,39651,15176,3772,2092
5838,5375,2186,1028,132
17103,16211,6572,3084,384
6295,5349,2183,1028,291
6132,5470,2200,1028,291
5970,5369,2187,1028,140
8713,8037,3278,1542,227
2651,2678,1092,514,61
25888,32023,9829,5715,342
20291,18928,7671,3598,830
34629,39651,15176,3772,1273
5580,5375,2186,1028,131
17178,16211,6572,3084,397
5495,5349,2183,1028,156
5665,5470,2200,1028,156
5781,5369,2187,1028,158
8539,8037,3278,1542,204
2729,2678,1092,514,60
25216,32023,9827,5715,311
19762,18928,7671,3598,483
36885,39717,15193,3782,2170
5731,5375,2186,1028,139
17125,16211,6572,3084,430
5809,5349,2183,1028,155
5901,5470,2200,1028,142
5981,5369,2187,1028,140
8617,8037,3278,1542,226
3143,2678,1092,514,88
25247,32023,9827,5715,509
19730,18928,7671,3598,479
36136,39651,15176,3772,1782
5661,5375,2186,1028,153
17346,16211,6572,3084,453
5619,5349,2183,1028,143
5932,5470,2200,1028,315
5697,5369,2187,1028,150
8592,8037,3278,1542,230
2744,2678,1092,514,59
25614,32023,9827,5715,302
17110,16238,6576,3084,407
37971,42341,16271,4286,942
5678,5375,2186,1028,106
16972,16211,6572,3084,386
5626,5349,2183,1028,109
5762,5470,2200,1028,131
5833,5369,2187,1028,156
8450,8037,3278,1542,201
2719,2678,1092,514,51
25168,32023,9827,5715,266
16752,16238,6576,3084,353
51432,42341,16271,4286,8457
6854,2687,1093,514,1997
27085,16184,6569,3084,3627
11341,8064,3279,1542,1006
7574,5470,2200,1028,448
7239,5369,2187,1028,387
10784,8037,3278,1542,683
3493,2678,1092,514,221
40168,32023,9827,5715,6987
39620,16238,6576,3084,10537
45422,42341,16271,4286,6737
3757,2687,1093,514,321
21752,16184,6569,3084,1195
10570,8064,3279,1542,474
7672,5470,2200,1028,431
6874,5369,2187,1028,151
10135,8037,3278,1542,202
3231,2678,1092,514,68
30604,32023,9835,5715,471
19766,16238,6576,3084,507
35725,42341,16271,4286,1086
3251,2687,1093,514,71
19696,16184,6569,3084,373
9710,8064,3279,1542,205
6956,5470,2200,1028,121
6667,5369,2187,1028,109
9827,8037,3278,1542,161
5074,2678,1092,514,512
27616,29336,8742,5201,334
20719,16246,6576,3084,748
41953,45086,17381,4810,2828
3314,2687,1093,514,84
20054,16184,6569,3084,590
10159,8064,3279,1542,224
6539,5470,2200,1028,182
6995,5369,2187,1028,292
18575,8037,3278,1542,4489
5622,2678,1092,514,749
29204,29336,8734,5201,1709
21831,16246,6576,3084,2273
43002,45020,17364,4800,5225
2868,2687,1093,514,58
14772,13496,5475,2570,1003
11018,10752,4373,2056,239
6114,5470,2200,1028,310
5456,5369,2187,1028,102
8428,8037,3278,1542,169
2694,2678,1092,514,65
22226,29336,8734,5201,186
16535,16246,6576,3084,382
36861,45020,17364,4800,1090
2858,2687,1093,514,65
14114,13496,5475,2570,278
12738,10753,4376,2056,260
6066,5470,2200,1028,322
5721,5369,2187,1028,110
8644,8037,3278,1542,287
2638,2678,1092,514,62
29904,29336,8734,5201,2858
19749,16246,6576,3084,2329
40369,45020,17364,4800,5025
2843,2687,1093,514,62
28882,13496,5475,2570,7241
20333,10752,4373,2056,5309
10229,5470,2200,1028,2672
9929,5369,2187,1028,2518
14332,8037,3278,1542,3399
3293,2678,1092,514,351
31940,29336,8734,5201,4485
27589,16246,6576,3084,4816
48116,45020,17364,4800,8110
3590,2687,1093,514,658
25739,13496,5475,2570,6257
16608,10752,4373,2056,3292
10220,5470,2200,1028,2634
9368,5369,2187,1028,2331
17072,8038,3282,1542,3839
3263,2678,1092,514,369
30745,29336,8734,5201,4877
23696,16246,6576,3084,4331
48426,45020,17364,4800,8088
5031,2687,1093,514,638
26288,13496,5474,2570,5717
18819,10752,4373,2056,4819
10041,5470,2200,1028,2556
9242,5369,2187,1028,2350
15515,8037,3278,1542,3608
3199,2678,1092,514,365
30548,29336,8734,5201,4765
23131,16246,6576,3084,4280
46692,45086,17381,4810,8003
4992,2687,1093,514,602
25754,13496,5475,2570,5938
16178,10752,4373,2056,3241
7099,5470,2200,1028,853
6081,5369,2187,1028,794
9438,8037,3278,1542,1105
2896,2678,1092,514,235
25464,29336,8734,5201,1118
21068,16247,6578,3084,2136
43201,45020,17364,4800,6449
2813,2687,1093,514,59
15183,13496,5475,2570,575
12054,10752,4373,2056,586
6624,5470,2200,1028,550
5552,5369,2187,1028,149
8274,8037,3278,1542,191
3410,2678,1092,514,81
27431,29336,8734,5201,3129
25730,17855,7046,3334,2985
36331,43411,16894,4550,4764
2774,2687,1093,514,55
14382,13496,5475,2570,695
11014,10752,4373,2056,368
5928,5470,2200,1028,204
5651,5369,2187,1028,286
8260,8037,3278,1542,179
2607,2678,1092,514,64
23378,29336,8734,5201,503
23076,17855,7046,3334,1594
33018,43411,16894,4550,868
2791,2687,1093,514,56
14597,13496,5475,2570,541
12033,10752,4373,2056,654
5919,5470,2200,1028,193
5731,5369,2187,1028,258
8472,8037,3278,1542,391
2654,2678,1092,514,64
27089,29336,8734,5201,2874
22679,17855,7046,3334,2152
36247,43411,16894,4550,4752
2801,2687,1093,514,68
14781,13496,5475,2570,776
8732,8091,3283,1542,356
5489,5459,2197,1028,115
8621,8041,3280,1542,189
13282,8037,3278,1542,2906
3417,2678,1092,514,356
23676,29336,8734,5201,682
48454,50562,19567,5828,6378
11640,10704,4373,2056,494
2914,2687,1093,514,91
14522,13496,5475,2570,568
9862,8091,3283,1542,739
5814,5459,2197,1028,124
5867,5353,2187,1028,229
11291,10725,4371,2056,260
4501,2678,1092,514,32
30379,29336,8734,5201,3660
24223,15126,5958,2830,3951
39598,46201,17999,5064,5260
2764,2687,1093,514,72
11658,10824,4382,2056,616
11274,10763,4376,2056,608
5815,5459,2197,1028,134
5634,5353,2187,1028,144
12012,10725,4371,2056,362
6359,2678,1092,514,1930
26994,29336,8734,5201,2490
22421,15060,5941,2820,2086
38945,46206,17999,5064,4668
2832,2687,1093,514,64
11690,10824,4382,2056,569
12428,10763,4376,2056,696
5893,5459,2197,1028,150
5766,5353,2187,1028,146
11786,10725,4371,2056,274
2726,2678,1092,514,59
27156,29336,8734,5201,3079
24572,15060,5941,2820,4545
36208,43543,16907,4550,4940
6121,5350,2185,1028,323
11730,10824,4382,2056,596
11432,10763,4376,2056,557
5474,5459,2197,1028,122
5606,5353,2187,1028,104
11220,10725,4371,2056,297
2615,2678,1092,514,49
22066,29336,8734,5201,166
17881,15060,5941,2820,1121
130930575,120528863,25497857,9774054,4253369
154708998,168533520,32986963,10524649,2827935
112812959,167412010,29219228,6263330,1355631
12461,10763,4376,2056,376
5982,5459,2197,1028,129
5748,5353,2187,1028,100
11692,10725,4371,2056,223
3607,2678,1092,514,81
35408,29336,8734,5201,4974
24722,15060,5941,2820,3802
123506693,142267335,30156613,11617945,905902
133188627,159620826,33839664,13038700,933971
134867149,157247724,33336321,12844896,945966
138942837,151520524,32122299,12377179,1017135
141232862,147662422,31305024,12062691,1076668
142083846,146762059,31063181,11924070,1119719
140632646,151415266,31625796,11814057,1213210
140574920,172655753,34927637,12124028,891372
132963195,245607347,46149531,13060648,539531
136488452,304997031,54363801,12668408,318785
142371010,286509349,51873965,13247012,2888407
168926691,323483213,58861007,15704336,4090798
189487867,400109414,67909649,13621294,4005826
63355066,94891741,17984385,6185577,3432288
37102130,33240303,7932513,4727247,3082066
36562538,33365239,7958556,4743259,2946261
35495840,32853799,7832674,4671864,2826638
35881876,33492759,7979803,4757332,2845752
35743618,33730771,8031865,4785344,2752569
35742267,33867589,8065610,4801458,2686047
35784743,33984001,8092498,4823614,2668224
35630295,33911475,8077072,4818045,2661989
35994611,34086027,8109371,4832879,2635124
35717929,33935418,8083518,4817840,2630451
35911031,34202755,8150351,4854497,2606539
36355662,34432571,8210388,4887534,2605207
35406830,33625883,8016598,4775472,2553853
37311795,35084460,8357783,4967923,2634410
36822305,34395187,8223118,4892577,2594495
36908249,34726125,8301869,4924691,2601532
36370472,34367050,8219938,4888250,2587387
36982746,34813559,8330179,4948484,2592553
37095998,34647022,8280871,4919755,2602251
37198563,34570118,8276834,4912187,2631921
37024050,34606386,8284608,4917161,2620730
37393670,34945622,8373142,4965896,2593295
36914482,34515990,8264667,4897246,2595039
35630673,33305812,7974300,4730852,2512474
37141627,34600751,8276570,4914953,2606398
36915984,34607633,8289253,4914782,2629111
36610578,34624957,8290962,4922032,2587362
36970760,34782686,8327678,4939453,2591883
36902750,34610929,8291367,4920144,2613976
36983587,34837577,8347971,4949262,2627138
36646044,34666488,8306149,4926608,2594452
36759936,34642668,8291011,4920004,2588690
36920989,34599491,8284223,4913764,2549878
36657125,34485878,8256737,4902142,2599022
37063217,34855315,8336810,4945343,2605630
36608546,34500452,8261896,4901277,2588902
36495482,34478204,8254147,4900604,2589975
36312279,34566909,8271713,4911024,2594837
36513332,34563311,8273663,4909879,2581055
36757243,34731244,8315439,4932568,2588079
37215347,34933737,8361762,4960495,2587434
36983154,34683930,8307380,4928639,2581911
35993092,34158621,8180797,4853249,2553461
36668193,34694352,8305355,4930526,2603307
37536917,34933266,8364011,4961398,2634364
36607326,34361276,8235704,4887209,2562553
36604556,34760493,8320004,4935715,2586592
36761828,34482503,8259209,4901847,2631800
36411313,34588649,8282759,4914627,2621869
37349062,34960995,8374306,4964784,2619732
36702797,34434615,8249799,4896848,2619026
36360340,34319596,8217483,4878552,2571204
37084679,34672936,8307306,4919471,2580269
36886184,34601602,8295361,4920322,2614830
43465564,39598176,9479804,5626651,3211653
45233159,43600054,10442278,6193331,3326355
44454651,43683218,10450371,6203065,3363462
44385472,43719776,10459135,6209885,3366848
44279562,43478692,10405018,6176930,3346874
44489102,44079175,10536248,6251376,3336391
44064743,43683063,10460722,6206188,3372340
44036508,43674772,10446864,6208227,3425663
43683486,43202875,10342787,6142254,3397589
44188667,43755605,10472621,6218505,3430097
44342543,43967130,10517915,6242538,3456372
44267771,43797837,10483278,6221199,3439752
44250307,43856104,10489108,6227568,3433018
43878706,43734330,10467048,6211371,3455751
44310326,44194581,10573648,6273394,3436434
44222803,43549020,10418555,6184758,3403328
44341631,44059051,10540504,6259695,3417426
43937418,43690996,10443602,6197458,3435039
43393501,43099672,10312311,6121575,3513650
43935533,43546021,10418057,6185571,3559567
43976578,43815153,10489150,6223958,3604478
44188190,43728619,10476019,6210104,3663128
44441568,43730807,10464125,6211111,3603615
44004218,43736455,10466858,6211912,3631442
43917295,43481223,10401088,6175110,3557652
44287941,43784214,10483135,6223069,3548498
43913274,43533493,10418468,6190366,3421477
44201562,43798468,10479795,6219724,3478292
43349880,42746019,10235980,6078360,3413210
44510174,43799211,10470815,6216976,3422270
43756608,43604241,10440892,6197217,3447163
44132208,43859647,10499238,6226611,3410137
43920992,43636798,10457617,6203965,3435003
44702908,43884204,10497849,6227570,3398340
44864031,42973224,10284316,6110675,3410013
45129452,43206671,10342494,6141571,3399720
45627448,43620368,10438246,6192934,3380211
45938378,43448902,10393101,6172089,3394909
45327018,43025101,10298767,6115365,3348553
42603330,40477281,9684605,5747102,3148483
46012304,43257595,10355010,6146338,3293231
45185446,42799018,10246231,6081008,3311603
45443247,43217186,10335349,6133376,3339637
45558641,43343582,10381075,6159279,3332724
44991907,43053037,10307281,6120853,3284218
45521831,43355252,10370282,6159299,3300920
45726728,43390258,10379586,6162677,3410921
44991277,43198210,10337450,6140878,3363768
44204242,42672442,10194470,6056562,3330296
45012723,43433030,10396382,6173531,3409844
45586422,43571465,10427251,6190419,3410699
45392393,43348697,10378125,6159536,3359727
45960986,43630805,10440455,6200182,3362550
45404984,43336800,10381292,6158233,3398949
45760934,43555985,10425545,6185405,3392255
46487141,43679430,10461283,6207281,3434564
45372876,43358112,10377536,6159964,3415187
45794635,43535299,10420618,6185492,3390640
45487613,43448971,10394993,6170315,3456494
45525840,43281992,10362551,6150628,3385384
45501638,43504714,10409378,6179391,3379975
45989860,43619925,10442065,6190654,3412377
45283132,43021289,10296786,6116069,3403226
45425755,43045940,10298695,6114271,3403111
45431425,43232390,10347716,6139963,3424145
45226690,43213580,10340693,6139209,3381274
45877011,43789396,10481612,6221314,3379026
44949287,42915586,10267858,6094053,3353389
45743907,43389868,10389999,6168795,3397995
45472079,43431155,10395687,6168249,3427973
45906204,43580766,10432054,6189428,3381529
45823602,43282863,10358032,6144193,3397790
45401027,43383252,10383492,6165295,3406771
45740820,43502008,10402096,6174015,3421873
45232352,43221178,10347728,6143415,3452142
45551713,43457419,10390573,6168484,3420034
44616330,41657321,9962819,5916665,3233562
45946319,43043313,10298844,6114853,3242840
45426052,42810112,10252735,6087319,3228299
46305895,43233360,10341033,6138679,3275081
46089247,43475583,10401070,6181952,3288849
46486862,43423056,10396619,6167200,3263349
45912326,43138176,10322257,6132642,3225581
42600773,36298541,8696675,5162519,2735164
47756137,33512758,8033100,4765274,2429642
47303677,33508324,8024824,4761348,2477371
46695050,33284343,7972488,4731584,2502754
47625639,33674934,8062884,4779728,2516800
47931675,33575385,8039485,4772743,2564326
46768302,33303668,7976384,4734615,2459835
46898922,33363072,7992173,4740662,2442714
46454699,33138036,7937492,4706716,2504375
47217705,33826823,8101658,4806764,2481295
47696716,33866232,8106813,4811572,2454520
46987734,33634884,8048203,4784036,2502301
47224613,33674941,8066671,4786544,2554570
46765078,33476585,8022881,4758335,2537001
46304312,33107281,7924921,4708776,2518170
46862501,33665090,8052677,4777874,2492934
47203477,33582238,8042985,4772692,2517755
46913020,33659558,8072713,4786473,2480289
46998665,33488616,8019304,4763714,2457695
47617042,33999284,8138077,4827221,2428296
47409863,33633937,8057740,4780303,2471697
46962610,33589258,8045688,4773307,2451674
46207716,33198088,7940224,4716502,2450433
46808973,33526131,8034079,4763453,2465678
46944152,33731812,8067602,4789352,2507587
45145840,32600486,7811811,4632842,2460468
44560258,42172898,10087567,5993804,3089801
45651191,43386411,10379868,6158362,3194526
45161472,43173097,10329013,6133986,3212549
45225465,43280203,10353473,6148163,3166193
46763710,43692093,10449956,6198929,3167738
46003885,43607211,10434441,6192839,3180239
46125377,43601753,10442122,6199423,3248532
45314811,43259747,10350796,6146352,3208442
45016228,43380659,10376452,6162095,3200181
45301971,43418965,10385735,6161407,3204011
46058802,43979954,10519714,6244770,3243928
45848875,43496481,10414763,6175306,3237559
45255793,43569861,10423282,6186822,3241549
45010848,43379155,10368204,6158578,3197072
45802793,43581376,10425158,6183599,3219222
45438465,43260130,10351061,6147008,3184253
45709725,43405605,10384157,6164472,3222006
45200931,43333692,10357772,6152509,3216497
42295601,33409848,8007854,4749636,2445077
46867914,33383165,7994849,4746161,2452941
47100545,33622549,8057007,4775485,2458785
46575347,33556525,8035429,4766412,2507083
46084765,33390985,7994635,4748924,2457260
46805018,33631238,8049011,4777563,2487414
46689869,33545292,8040299,4769911,2462325
46923290,33991881,8142637,4828722,2504489
47281548,34058520,8149655,4833987,2447593
47422501,34001137,8149106,4832352,2460142
42702510,32590575,7805963,4629964,2356369
46600060,43778583,10469468,6212056,3223817
46195319,44004403,10534377,6243922,3264830
45121106,43192870,10334661,6130673,3240758
45059406,42925685,10276208,6100090,3259246
45424898,43539054,10409022,6182295,3294896
45765148,43615280,10430349,6192804,3262105
45399077,43131358,10317527,6128760,3264638
45734532,43543640,10420168,6187274,3235778
45348688,43322985,10364228,6154928,3267528
44940647,43104554,10301497,6119081,3205030
45784948,43436782,10391607,6161773,3211954
45432143,43220595,10339843,6139017,3230109
45828962,43775485,10484230,6213190,3268410
45674823,43568987,10425221,6185520,3262916
45042794,43105445,10318725,6134165,3203561
45517649,43246199,10346431,6133243,3248520
45277372,43418760,10387904,6166851,3275117
45320823,43296731,10359898,6151708,3284923
45536294,43457799,10394307,6173615,3250904
45330002,43078917,10307019,6117911,3266299
45162388,42931699,10263779,6089977,3240033
45463645,42859547,10259820,6092868,3211605
46848434,43804060,10477152,6214795,3282524
45320997,42979473,10282565,6106899,3253567
45981323,43550352,10422016,6183304,3328586
45470346,43058141,10303548,6117481,3244149
45335087,43051520,10302983,6119292,3244897
46001265,43566077,10428117,6191363,3233861
45779406,43394787,10395912,6170166,3282992
44852799,42607267,10188997,6050665,3205535
45432121,42695173,10212605,6058460,3214541
46125278,43235697,10344668,6140369,3255298
45823514,42972106,10284129,6101255,3253625
45746195,42908674,10271146,6097762,3191963
45293406,43032150,10305267,6113589,3182401
44681588,42919071,10271698,6102402,3210744
44956058,43041957,10292581,6110905,3172275
45425395,43146596,10322794,6129579,3189457
45892383,43186382,10334673,6133645,3187275
45695017,43260537,10363486,6143175,3215010
45623470,43233556,10342178,6145185,3263787
45921163,43134729,10323057,6127707,3204625
44765947,42956227,10280838,6100965,3215098
44262334,42930283,10272509,6099057,3209243
45160518,43535227,10412710,6177943,3234920
42775711,39508027,9467656,5622090,2999215
46291250,42781602,10234339,6078211,3286508
46692230,43026019,10294168,6111355,3293255
47002258,43066891,10311708,6122751,3327919
44882025,42733615,10232182,6072264,3206368
45588476,43647028,10446851,6197912,3215669
45488840,43037595,10300234,6118069,3189283
46036394,42609056,10199428,6054669,3237171
45758408,42540585,10180167,6045707,3248132
45965327,43097658,10306271,6122119,3305509
45898280,43282393,10357787,6151002,3236496
46511551,43269849,10358238,6149481,3245828
47326046,43355688,10371839,6152275,3239735
46278318,42907268,10266083,6092190,3172126
45870442,42497805,10166667,6034951,3200855
46681411,43275158,10348613,6139645,3318714
46188179,42619375,10199814,6057739,3274205
45984572,42881828,10265385,6092155,3317155
46637917,42898742,10262862,6092084,3319655
46982071,43333486,10357301,6147279,3346532
45704541,42403620,10149065,6030176,3284010
46141386,42731160,10215205,6070059,3264229
46067239,42990464,10286867,6109745,3285481
46221772,42940266,10275033,6100485,3267309
45888723,42550695,10178178,6044052,3261296
46628959,42909291,10274872,6096081,3314484
46255511,42870107,10258203,6094827,3309457
46330915,43088035,10313414,6117689,3300217
46404773,43149849,10315905,6126325,3209690
46246120,43003385,10289824,6111492,3252705
46255386,42941262,10284985,6104470,3256945
46097194,43056331,10302813,6114401,3283416
45293184,42783909,10233688,6078854,3225396
46241859,43142073,10319303,6121559,3271268
44761983,42454083,10156399,6035496,3222749
45521149,42926519,10262569,6091039,3273656
46107622,42970171,10287611,6107208,3278374
46630008,43166629,10332443,6127562,3230030
45804754,43056080,10291534,6108710,3276303
45505532,42734970,10229363,6074226,3245464
45557164,43038425,10305740,6116403,3227639
46802507,43316683,10362373,6148908,3215733
45511196,42945922,10275094,6102125,3249394
45776154,43061390,10308474,6117040,3181514
45085901,42333055,10125780,6014301,3177349
46329499,43276147,10353372,6142948,3245016
45286551,42815705,10241486,6087961,3224650
45768825,42995602,10295427,6107494,3248989
45788200,43145666,10324990,6131879,3249347
45298774,42679640,10216105,6068064,3248334
45299073,42983321,10274664,6103443,3220130
44405741,41635202,9966236,5919890,3198142
45224855,42639705,10198990,6062051,3200711
45996201,42814268,10245624,6084034,3247419
45491687,42349075,10131386,6013087,3217863
45573545,42651070,10202401,6060855,3281740
45906552,42853317,10253475,6084798,3315527
46336305,43362203,10388113,6160317,3281406
46414776,43076764,10303621,6115649,3257984
46162837,42775882,10235030,6073909,3189226
46158800,43228680,10345117,6143123,3244596
45505467,42678741,10212878,6064240,3227104
46404742,42653296,10207573,6058151,3294155
47244458,43041223,10290852,6105434,3310283
46296392,42405638,10154700,6029080,3196325
46282297,42370575,10142749,6019848,3246135
46910279,43173252,10327713,6129778,3286943
46169811,42765065,10232898,6068579,3278860
45647592,42379072,10139011,6022684,3288710
45916867,42504760,10172086,6037941,3247390
46641883,42783751,10243191,6079023,3224367
44391134,41029282,9824708,5829195,3087537
46678823,43599846,10440897,6193453,3165087
45256247,43068376,10304374,6117633,3191081
