cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
240892845,72869374,2870640,78,220791380
240882226,72861717,2868513,76,220849024
240843940,72815435,2869542,79,220663495
240883045,72799252,2871162,76,220756727
240899025,72671966,2870030,77,220632471
240905910,72797671,2870374,77,220697474
240638226,72723769,2865140,80,220526555
240312326,72505992,2863529,77,220056439
238237052,72027166,2838959,76,218413562
240894813,72860539,2870390,77,220784482
240604227,72772964,2865571,77,220602194
240829176,72849286,2867544,80,220692488
240892280,72781118,2870011,83,220759548
241120035,72865251,2871981,76,220909100
241124976,72890330,2873208,78,220987208
241026852,72783597,2871931,78,220733268
240934945,72846683,2870847,80,220758178
237646994,71655166,2832426,76,217679091
240991565,72854289,2870174,78,220902741
240794979,72810896,2868290,79,220706702
241024826,72919811,2870751,77,220966804
240886057,72898080,2870148,79,220926527
240966612,72909551,2871399,80,221019679
240914042,72858958,2870573,77,220748045
240963438,72816178,2872369,76,220910121
241045134,72898886,2872185,80,221071963
240936198,71263234,2887157,83,219608582
237891022,70711185,2846265,79,217134041
240980010,72802631,2871362,76,220919372
240941164,72944580,2872286,77,220964250
240974837,72870800,2872569,78,220848952
