cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
5424693894,183743742,2238914430,15342,38699842,3478,757472419
5408001322,183125467,2254135484,14995,38629753,3420,752181838
5460052547,184479457,2245773818,15459,38712275,3491,761804868
5390352276,183565927,2250167822,15156,38864323,3435,741718314
5424745110,183631466,2243747323,15398,38722002,3484,749489621
5378508040,182139617,2235252449,15422,38898194,3511,749296146
5434346839,184320139,2249940686,15235,38644972,3446,754248611
5426598646,183468052,2246441573,15407,38688356,3499,749489104
5424996234,183553323,2250432790,15249,38767707,3446,751759929
5425806193,183820382,2240470073,15360,38686477,3471,755375901
5388589202,183355870,2246764244,15502,38747835,3498,745272008
5408290380,183153289,2243043213,15150,38691771,3444,752424877
5415283841,183680134,2248895692,15455,38726538,3486,748737647
5416034719,183760566,2248639501,15148,38853853,3444,748658221
5445444724,183835762,2235710798,15294,38667947,3483,761943092
5449743762,184388595,2248989703,15378,38700856,3490,753401142
5381240515,182949893,2257841093,15186,38698072,3433,744179156
5422579096,183654810,2242913184,15452,38757279,3489,753367622
5415553169,183346527,2246077529,15233,38747097,3441,756058498
5405035236,183056498,2240792110,15421,38769415,3486,749923796
5419591431,183554582,2249101471,15361,38669468,3476,750311331
5391367074,183550759,2249051125,15140,38824447,3430,748710193
5455973219,184087737,2250785805,15425,38580665,3489,750577974
5377129881,182416329,2244964710,15294,38766152,3459,742383231
5402812511,183245903,2237776065,15489,38768869,3495,748557821
5436714086,184173642,2244093388,15148,38632960,3496,754507742
5427684683,183850680,2245290041,15341,38660163,3435,753491602
5400360730,183678893,2244388756,15483,38765053,3496,744637733
5370551481,182489623,2237177533,15170,38872598,3451,747022792
5448031287,183521015,2244235135,15435,38728246,3489,755328269
5430501558,184110467,2254641823,15600,38498384,3526,751196500
5384282932,183116400,2244280576,15416,38869497,3483,741998762
4889072781,172577950,2030633338,13914,35116965,3178,681596313
3630588709,128370111,1519536951,10281,26212628,2308,507574282
2884572375,102263330,1227778132,8185,21126395,1870,408259092
2674363059,92464002,1140838892,18090,19572138,4557,386421814
2679725387,93143831,1133242439,7630,19639421,1730,379365178
2723028766,94042734,1153459133,7702,19818101,1741,386536383
2707537535,94315105,1152754463,7491,19875622,1709,380285959
2687906587,93746282,1153147913,7693,19777286,1749,384619841
2736755072,95160808,1156184738,7547,19974848,1718,392567390
2716511549,94746720,1161945355,7650,19791242,1741,389798079
2729428356,94599940,1158534158,7700,19920424,1733,386754108
2708809669,94715848,1156988198,8027,19920880,1827,384494557
2693267007,94039963,1155006886,8867,19842762,1962,386072357
2720462929,94828888,1152473808,7771,19921565,1770,387578736
2701854727,94273652,1158027055,7599,19746031,1740,388939519
2725861561,94503660,1149080869,7588,19869022,1697,386858241
2419976467,89830750,1047638456,7280,17866864,1596,344182735
1105589000,45170728,475430280,6509,8302100,703,161393479
873695164,502034850,113317945,29197428,2008990,1215501,47630930
1346142571,39864684,369283964,573891519,5040108,1637998,253573451
2306607809,19430082,407511939,1237500952,6269970,2432357,496724106
3629606151,36878211,522728975,2083420326,7938757,3705759,840568157
4638312344,57577493,710371924,2728049312,9701691,5237660,1129962477
5081905572,69607704,821554975,3000410717,10729162,6171195,1252132719
5257409855,73479934,851410273,3068137700,11093701,6421908,1303828802
5323960341,75044468,861893125,3088067460,11209018,6546705,1313774993
5313769417,75528613,867923178,3103039189,11191257,6574196,1326939332
5349585539,76031395,866753531,3102957794,11291298,6627818,1326248898
5312013884,75732769,864312872,3122340421,11256729,6638587,1322010626
5410562033,76509405,869635513,3111847328,11203709,6626474,1346715706
5333286371,76118331,869814253,3127030557,11294373,6629952,1328235731
5353571630,76197827,863084867,3124126907,11306894,6640592,1337310456
5355449862,75820597,866495249,3130868583,11238762,6663973,1336110515
5372403820,76216824,870794264,3136697875,11190356,6626767,1340759084
5369468438,76180032,861642053,3137284614,11249445,6652374,1346099962
5312593849,75918516,866598728,3141889209,11309991,6653033,1328925933
5375288451,76457606,865871728,3123734097,11254159,6638141,1351716472
5389980951,76489259,868594102,3135493439,11264904,6639145,1341011354
5386187868,76719827,872148092,3132427333,11257524,6630323,1338943792
5348232487,76518520,867625247,3138547415,11295652,6664511,1326404010
5331588421,76005300,866639321,3139573496,11317328,6647104,1331940244
5356530759,76192779,866044433,3117064249,11295039,6660631,1339751967
5410782859,76445762,866863839,3122692953,11234182,6629175,1358473877
5325129015,76140205,867897418,3140711971,11345794,6634429,1329309381
5389680095,76700129,868021237,3141354372,11259995,6647838,1338119045
5337186902,76097589,869193083,3146255612,11265689,6648372,1329478236
5361724624,75857703,864575251,3121927885,11281692,6658195,1350250437
5389386854,76275632,865358597,3136924907,11240193,6628341,1353787998
